sr_no,year,country,region,artist,song,artist_gender,group_solo,place,points,home_away_country,home_away_region,is_final,semi_final_number,song_in_english,song_quality,normalized_points,energy,duration,acousticness,danceability,tempo,speechiness,key,liveness,time_signature,mode,loudness,valence,happiness,decade,is_winner,top_3,top_10
576,2011,Norway,Scandinavia,Stella Mwangi,Haba Haba,,,17,30,Away,Away,0,2.0,0,1.77812715420269,0.0246305418719212,0.924982759794514,179.67601,0.184909779882494,0.742515155733516,123.604,0.0274677070105677,7.0,0.329522738536532,4.0,1.0,-6.268,0.963773557419995,,2010,False,False,False
577,2011,Portugal,Western Europe,Homens Da Luta,Luta Û Alegria,,,18,22,Away,Home,0,2.0,0,1.73834488657646,0.0180623973727422,,,,,,,,,,,,,,2010,False,False,False
578,2011,Poland,Former Socialist Bloc,Magdalena Tul,Jestem,,,19,18,Away,Away,0,2.0,0,0.793916805447477,0.0147783251231527,0.935470695390422,181.65628,0.038296705857929,0.728630164606344,128.961,0.0939488124308069,8.0,0.342323319726523,4.0,1.0,-4.634,0.773507948551373,,2010,False,False,False
579,2012,Albania,Former Socialist Bloc,Rona Nishliu,Suus,,,2,146,Away,Home,0,1.0,0,6.52586782153372,0.119868637110016,0.280160592042823,184.43864,0.414719932643665,0.454157804896633,76.063,0.0330831785625401,10.0,0.141944533974092,3.0,0.0,-10.337,0.057194839094658,4.94105263158,2010,False,True,True
580,2012,Austria,Western Europe,Trackshittaz,Woki Mit Deim Popo,,,18,8,Away,Away,0,1.0,0,0.87513582425214,0.00656814449917898,0.839003160718289,177.34667,0.0723526929923484,0.859421838073538,121.007,0.0338207175986455,1.0,0.378187790660042,4.0,1.0,-2.636,0.908716003856706,,2010,False,False,False
581,2012,Belarus,Former Socialist Bloc,Litesound,We Are The Heroes,,,16,35,Away,Home,0,1.0,1,1.80238810494866,0.028735632183908,0.837130951583449,179.55374,0.0181351132420716,0.533525215803395,123.009,0.0261942817258712,11.0,0.0777119488030314,4.0,0.0,-7.258,0.661850929772892,,2010,False,False,False
582,2012,Belgium,Western Europe,Iris,Would You?,,,17,16,Away,Home,0,1.0,1,0.871804680281389,0.013136288998358,0.438639724473468,180.4419,0.199724142632344,0.56459797651349,109.033,0.0294544662589772,4.0,0.436786001680388,4.0,1.0,-7.783,0.33314245009187,,2010,False,False,False
583,2012,Bosnia and Herzegovina,Former Yugoslavia,Maya Sar,Korake ti znam,,,6,77,Away,Home,0,1.0,0,2.75165999039481,0.0632183908045977,0.340392609511709,181.77791,0.735758577303022,0.378632505278765,123.496,0.0323733311225181,9.0,0.243238574206179,4.0,1.0,-7.992,0.245919991382314,5.03161290323,2010,False,False,True
584,2012,Bulgaria,Former Socialist Bloc,Sofi Marinova,Love Unlimited,,,11,45,Away,Away,0,1.0,0,2.23266355957641,0.0369458128078818,0.802938280658561,180.51147,0.267944645424689,0.705045641815889,129.983,0.139560193263304,7.0,0.448677218248555,4.0,1.0,-6.366,0.808548530810322,,2010,False,False,False
585,2012,Croatia,Former Yugoslavia,Nina Badri_,Nebo,,,12,42,Away,Away,0,1.0,0,1.38478707298083,0.0344827586206897,,,,,,,,,,,,,,2010,False,False,False
586,2012,Cyprus,Independent,Ivi Adamou,La La Love,,,7,91,Away,Home,0,1.0,1,4.26329797722436,0.0747126436781609,0.745343860710335,182.47946,0.05746459087654,0.759732204403443,131.014,0.0400054428908689,9.0,0.123125590470982,4.0,1.0,-5.001,0.64507827256988,5.37829457364,2010,False,False,True
587,2012,Denmark,Former Socialist Bloc,Soluna Samay,Should've Known Better,,,9,63,Away,Away,0,1.0,1,3.33512289787957,0.0517241379310345,0.619905113145584,180.23293,0.0617975690932798,0.594269825214348,95.009,0.0329233492809828,8.0,0.104092419879651,4.0,1.0,-6.139,0.456759171938157,5.57282608696,2010,False,False,True
588,2012,Estonia,Scandinavia,Ott Lepland,Kuula,,,4,100,Away,Away,0,1.0,0,5.25403719490458,0.0821018062397373,0.408968316895781,261.02966,0.34407409752983,0.303590118268098,128.579,0.0336076662379271,5.0,0.096149116540744,4.0,1.0,-8.071,0.0863318830388434,5.45870967742,2010,False,False,True
589,2012,Finland,Former Socialist Bloc,Pernilla,N_r Jag Blundar,,,12,41,Away,Home,0,1.0,0,2.17774740279054,0.0336617405582923,0.508617682319422,193.12327,0.851336181276699,0.645715600346431,84.925,0.037905368074704,4.0,0.100525263031538,3.0,0.0,-8.158,0.772204402487456,,2010,False,False,False
590,2012,Georgia,Scandinavia,Anri Jokhadze,I'm A Joker,,,14,36,Away,Away,0,1.0,1,1.87314508242701,0.0295566502463054,0.798774401269652,181.06884,0.00709989092461505,0.770894553669332,116.022,0.0515076911272354,10.0,0.0846436271941765,4.0,0.0,-5.606,0.516277024656541,,2010,False,False,False
591,2012,Greece,Western Europe,Eleftheria Eleftheriou,Aphrodisiac,,,4,116,Away,Home,0,1.0,1,5.00099865439745,0.0952380952380952,0.90293375196018,179.60599,0.0070112051271458,0.636466229822884,109.991,0.0360232629896942,4.0,0.326391955606821,4.0,0.0,-3.323,0.742565988414697,5.4739869281,2010,False,False,True
592,2012,Hungary,Former Socialist Bloc,Compact Disco,Sound Of Our Hearts,,,10,52,Away,Away,0,1.0,1,2.2398206524238,0.0426929392446634,0.822859222542108,180.01333,0.00930913011465518,0.445287018215174,80.024,0.0355630333336002,2.0,0.131495018454989,4.0,1.0,-4.677,0.425003021815087,5.37985507246,2010,False,False,True
593,2012,Iceland,Scandinavia,Greta Salãme & Jãnsi,Never Forget,,,8,75,Away,Away,0,1.0,1,3.51806244836857,0.061576354679803,0.72379803265742,180.66576,0.0266058168218934,0.55979692048543,101.299,0.0284231838989769,5.0,0.0481894244151075,3.0,0.0,-4.132,0.720966885845327,,2010,False,False,True
594,2012,Ireland,Independent,Jedward,Waterline,,,6,92,Away,Home,0,1.0,1,4.83084953135587,0.0755336617405583,0.450955409260997,185.34354,0.0921558737030397,0.629734434504693,144.044,0.0394651223919967,10.0,0.0398309254007369,3.0,1.0,-16.252,0.39201521154446,5.2877027027,2010,False,False,True
595,2012,Israel,Independent,Izabo,Time,,,13,33,Away,Away,0,1.0,1,1.4795874034757,0.0270935960591133,0.871929808226639,177.46395,0.0151549756881616,0.514036503720202,130.008,0.0366876505361354,11.0,0.116911133756055,4.0,1.0,-4.337,0.455237578730779,,2010,False,False,False
596,2012,Latvia,Former Socialist Bloc,Anmary,Beautiful Song,,,16,17,Away,Away,0,1.0,1,0.960781878779954,0.0139573070607553,,,,,,,,,,,,,,2010,False,False,False
597,2012,Lithuania,Former Socialist Bloc,Donny Montell,Love Is Blind,,,3,104,Away,Away,0,2.0,1,5.11917883551555,0.0853858784893268,0.553402278401139,183.99166,0.386604174436922,0.45108522526619,124.09,0.0501503445579107,3.0,0.115215005282941,4.0,0.0,-7.872,0.453867426653113,5.47173553719,2010,False,True,True
598,2012,Macedonia,Former Yugoslavia,Kaliopi,Crno I Belo,,,9,53,Away,Home,0,2.0,0,1.97719340199265,0.0435139573070608,0.561371722207179,180.36354,0.454026917823795,0.654112941133483,130.009,0.0386464484272558,2.0,0.103005610440774,4.0,0.0,-10.38,0.0560074680161111,5.397,2010,False,False,True
599,2012,Malta,Western Europe,Kurt Calleja,This Is The Night,,,7,70,Away,Home,0,2.0,1,3.5091878668762,0.0574712643678161,0.925031396634652,181.43188,0.0805211719234614,0.543810834219564,121.993,0.0438954220475792,0.0,0.17783130568392,4.0,1.0,-2.805,0.723856095923449,5.21663157895,2010,False,False,True
600,2012,Moldova,Former Socialist Bloc,Pasha Parfeny,L_utar,,,5,100,Away,Away,0,2.0,1,4.71055421488134,0.0821018062397373,0.852041584561041,183.5766,0.0373843413615448,0.709004254950038,107.008,0.0362705750118113,7.0,0.478437307865476,4.0,0.0,-5.579,0.767818294065483,,2010,False,False,True
601,2012,Montenegro,Former Yugoslavia,Rambo Amadeus,Euro Neuro,,,15,20,Away,Away,0,2.0,1,1.37061331989715,0.0164203612479475,0.822039869693967,180.41578,0.0199726214767767,0.753231774907318,115.077,0.0732458792272477,9.0,0.265541750684431,4.0,1.0,-7.128,0.514398229352692,,2010,False,False,False
602,2012,Netherlands,Western Europe,Joan Franka,You And Me,,,15,35,Away,Home,0,2.0,1,1.79759313106199,0.028735632183908,0.70099663012301,180.33741,0.00409112344690936,0.608763370688726,97.991,0.0254749147883581,6.0,0.160109777819879,4.0,1.0,-8.02,0.521486072360084,,2010,False,False,False
603,2012,Norway,Scandinavia,Tooji,Stay,,,10,45,Away,Away,0,2.0,1,2.37478171722241,0.0369458128078818,0.846970058529071,177.1678,0.0128952480613286,0.567797629741003,127.013,0.114415216386562,5.0,0.323531014960349,4.0,1.0,-5.49,0.55030284404088,5.48666666667,2010,False,False,True
604,2012,Portugal,Former Socialist Bloc,Filipa Sousa,Vida Minha,,,13,39,Away,Away,0,2.0,0,2.21918369511709,0.0320197044334975,0.852994081017998,176.65333,0.790670396787776,0.561614900541896,108.061,0.0743489227551139,10.0,0.159227358747347,4.0,0.0,-4.473,0.412032837308332,,2010,False,False,False
605,2012,Romania,Western Europe,Mandinga,Zaleilah,,,3,120,Away,Away,0,2.0,1,5.44612483973517,0.0985221674876847,0.82145398868041,219.07701,0.0212119158853977,0.679069551105116,126.983,0.0475057581965326,2.0,0.31660130665142,4.0,0.0,-5.42,0.822045218903846,5.48585365854,2010,False,True,True
606,2012,Russia,Former Socialist Bloc,Buranovskiye Babushki,Party For Everybody,,,1,152,Away,Home,0,2.0,1,7.82046709129847,0.124794745484401,0.805853739445095,171.92599,0.131378164718618,0.480666872877675,125.977,0.0397884762505549,7.0,0.333005798092051,4.0,1.0,-6.661,0.827995323752096,5.21443037975,2010,True,True,True
607,2012,San Marino,Western Europe,Valentina Monetta,The Social Network Song (Oh Oh _ Uh - Oh Oh),,,14,31,Away,Away,0,2.0,1,1.33376224718528,0.0254515599343186,0.775459491427799,260.62503,0.0312645867632745,0.791794332981522,127.989,0.0526668651604927,8.0,0.0513097379331545,4.0,0.0,-5.425,0.631289599952661,,2010,False,False,False
608,2012,Serbia,Former Yugoslavia,_eljko Joksimovi_,Nije Ljubav Stvar,,,2,159,Away,Home,0,2.0,0,6.89460523558975,0.130541871921182,,,,,,,,,,,,,,2010,False,True,True
609,2012,Slovakia,Former Socialist Bloc,Max Jason Mai,Don't Close Your Eyes,,,18,22,Away,Away,0,2.0,1,1.16457720665159,0.0180623973727422,0.986192775594019,180.46803,0.0548258660599211,0.445091440655661,160.311,0.0851494102014057,4.0,0.112073684968625,4.0,1.0,-5.591,0.30725310449493,,2010,False,False,False
610,2012,Slovenia,Former Yugoslavia,Eva Boto,Verjamem,,,17,31,Away,Away,0,2.0,0,1.00004839046199,0.0254515599343186,0.665150891387478,185.99138,0.0055147060360863,0.640833405936393,131.987,0.0669989085315815,5.0,0.655876120139771,4.0,0.0,-8.679,0.344423869787653,,2010,False,False,False
611,2012,Sweden,Scandinavia,Loreen,Euphoria,,,1,181,Away,Home,0,2.0,1,9.20554792655924,0.148604269293924,0.64994171797638,214.16599,0.714239544305953,0.322560842252411,132.171,0.0412784454987743,6.0,0.0571584934844045,4.0,0.0,-6.081,0.242733913247288,5.53404255319,2010,True,True,True
612,2012,Switzerland,Western Europe,Sinplus,Unbreakable,,,11,45,Away,Away,0,2.0,1,2.49207611359338,0.0369458128078818,0.945106834099763,188.77497,0.0204245356411599,0.505398221993904,143.935,0.0432084795669633,7.0,0.0882009690599632,4.0,1.0,-3.982,0.493807330975873,,2010,False,False,False
613,2012,Turkey,Independent,Can Bonomo,Love Me Back,,,5,80,Away,Away,0,2.0,1,3.87610122219701,0.0656814449917898,0.942646491479531,182.89741,0.0248585657507472,0.716795836249071,102.007,0.0422354193022846,4.0,0.323675002303427,4.0,1.0,-6.702,0.736229034551717,5.96046511628,2010,False,False,True
614,2012,Ukraine,Former Socialist Bloc,Gaitana,Be My Guest,,,8,64,Away,Away,0,2.0,1,2.77154598692662,0.0525451559934319,0.860165355021865,182.7668,0.0120703893828724,0.518704877006888,127.868,0.069108430127696,10.0,0.244057100930476,4.0,1.0,-4.903,0.911179681309358,5.89525,2010,False,False,True
615,2010,Albania,Former Socialist Bloc,Juliana Pasha,It's All About You,,,6,76,Away,Away,0,1.0,1,3.73359436415899,0.0655172413793104,0.807461738792261,185.05098,0.00292159572298532,0.596592152947009,137.04,0.0306335531872319,10.0,0.271033428944786,4.0,0.0,-6.306,0.750207536675282,5.50743119266,2010,False,False,True
616,2010,Armenia,Former Socialist Bloc,Eva Rivas,Apricot Stone,,,6,83,Away,Away,0,2.0,1,4.502809513511,0.0753176043557169,0.661044541808231,184.83039,0.260057653178505,0.65937023639292,100.981,0.0722179088657379,7.0,0.170253380583811,4.0,1.0,-9.121,0.29886553680171,5.33723880597,2010,False,False,True
617,2010,Azerbaijan,Former Socialist Bloc,Safura,Drip Drop,,,2,113,Away,Away,0,2.0,1,5.634626023737,0.102540834845735,0.673506203456032,222.49333,0.0350921705126905,0.492781587934123,73.989,0.0273526397322688,6.0,0.0784872191245492,3.0,1.0,-4.862,0.435218905314726,5.2075,2010,False,True,True
618,2010,Belarus,Former Socialist Bloc,3+2¾feat¾Robert Wells,Butterflies,,,9,59,Away,Away,0,1.0,1,3.18809044915084,0.0508620689655172,,,,,,,,,,,,,,2010,False,False,True
619,2010,Belgium,Western Europe,Tom Dice,Me and My Guitar,,,1,167,Away,Away,0,1.0,1,8.89478399997286,0.143965517241379,0.358946933724858,181.27782,0.521399975241826,0.468909784074691,125.984,0.0349956376217781,9.0,0.108549024079408,4.0,1.0,-8.216,0.608224467468631,5.53096774194,2010,True,True,True
620,2010,Bosnia and Herzegovina,Former Yugoslavia,Vuka_in Braji_,Thunder and Lightning,,,8,59,Away,Away,0,1.0,1,2.86948732290919,0.0508620689655172,,,,,,,,,,,,,,2010,False,False,True
621,2010,Bulgaria,Former Socialist Bloc,Miro,Angel si ti (_____ __ __),,,15,19,Away,Away,0,2.0,1,0.70071438851751,0.0172413793103448,0.881648817163725,180.37215,0.0430039877746531,0.576680877708321,88.621,0.202435378655073,2.0,0.413000476539793,5.0,0.0,-8.098,0.681666809265914,,2010,False,False,False
622,2010,Croatia,Former Yugoslavia,Feminnem,Lako je sve,,,13,33,Away,Away,0,2.0,0,2.26943121492192,0.02994555353902,0.639021987263174,179.87873,0.125107169634439,0.489274456035435,76.032,0.0423218359518463,6.0,0.0839679498381024,4.0,1.0,-5.854,0.317211216465872,,2010,False,False,False
623,2010,Cyprus,Independent,Jon Lilygreen¾and¾The Islanders,Life Looks Better in Spring,,,10,67,Away,Away,0,2.0,1,2.90331263567546,0.0607985480943739,0.577602225735648,175.75002,0.0208479430483625,0.569670985406991,76.023,0.0291575698073209,9.0,0.136239635451697,4.0,0.0,-9.515,0.5280901771291,5.76406593407,2010,False,False,True
624,2010,Denmark,Scandinavia,Chan_e¾and¾N'evergreen,In a Moment Like This,,,5,101,Away,Home,0,2.0,1,5.62112538964496,0.0916515426497278,,,,,,,,,,,,,,2010,False,False,True
625,2010,Estonia,Former Socialist Bloc,Malcolm Lincoln¾and¾Manpower 4,Siren,,,14,39,Away,Away,0,1.0,1,1.95809879895957,0.0336206896551724,,,,,,,,,,,,,,2010,False,False,False
626,2010,Finland,Scandinavia,Kuunkuiskaajat,Ty_lki ell__,,,11,49,Away,Home,0,1.0,0,2.56188699123546,0.0422413793103448,0.829893780395982,184.0322,0.0463516795523137,0.457623696283822,115.076,0.0925198221104114,9.0,0.078352736251081,4.0,0.0,-6.021,0.712324052519868,,2010,False,False,False
627,2010,Georgia,Former Socialist Bloc,Sofia Nizharadze,Shine,,,3,106,Away,Away,0,2.0,1,5.31442461606223,0.0961887477313975,0.409204012119687,181.31546,0.724840628428253,0.338748790357302,135.578,0.0375935791439618,2.0,0.166726347201998,4.0,1.0,-8.858,0.0910655432494171,5.41867768595,2010,False,True,True
628,2010,Greece,Western Europe,Giorgos Alkaios¾and¾Friends,OPA (___),,,2,133,Away,Away,0,1.0,0,6.92032801150128,0.114655172413793,,,,,,,,,,,,,5.00875,2010,False,True,True
629,2010,Iceland,Scandinavia,Hera Bj_rk,Je ne sais quoi,,,3,123,Away,Home,0,1.0,1,6.40501253207023,0.106034482758621,0.890949072469185,183.95383,0.0152447767681244,0.527853379203248,131.977,0.0741745431628451,3.0,0.124905212294533,4.0,0.0,-5.156,0.55499748009909,5.54743362832,2010,False,True,True
630,2010,Ireland,Independent,Niamh Kavanagh,It's for You,,,9,67,Away,Away,0,2.0,1,3.62313153555187,0.0607985480943739,0.485523299905012,180.50567,0.388512543787029,0.414338597894652,64.971,0.0292826661405662,0.0,0.0822792448128365,4.0,1.0,-6.174,0.14568254387547,5.31289256198,2010,False,False,True
631,2010,Israel,Independent,Harel Skaat,Milim (_____),,,8,71,Away,Away,0,2.0,0,3.31576005462462,0.0644283121597096,0.620406319962916,182.11374,0.349944578237995,0.235287466370853,84.274,0.045254881029576,8.0,0.171209704363197,3.0,0.0,-6.198,0.254348913230966,4.91823529412,2010,False,False,True
632,2010,Latvia,Former Socialist Bloc,Aisha,What For?,,,17,11,Away,Away,0,1.0,1,0.677440093444433,0.00948275862068966,0.636341635749098,179.56526,0.115166440473654,0.6336404650743,77.948,0.0352596178508102,5.0,0.143480837483856,4.0,0.0,-5.254,0.771890967177002,,2010,False,False,False
633,2010,Lithuania,Former Socialist Bloc,InCulto,Eastern European Funk,,,12,44,Away,Away,0,2.0,1,2.28159996883234,0.0399274047186933,0.714215982827242,160.39138,0.043115372612554,0.863541660457523,133.922,0.0483252656262395,9.0,0.100412187069197,4.0,1.0,-7.82,0.899073362128317,,2010,False,False,False
634,2010,Macedonia,Former Yugoslavia,"Gjoko Taneski,¾Billy Zver¾and¾Pej_in",Jas ja imam silata,,,15,37,Away,Away,0,1.0,0,1.83332667416359,0.0318965517241379,0.951911847032306,182.41261,0.0813084319735453,0.49064361801824,102.09,0.0752397849853883,4.0,0.313747267249815,4.0,0.0,-4.123,0.366479001388757,,2010,False,False,False
635,2010,Malta,Western Europe,Thea Garrett,My Dream,,,12,45,Away,Away,0,1.0,1,2.81660900045621,0.0387931034482759,0.641688909068231,179.99669,0.00293745770539556,0.552805294817015,138.007,0.0271278839750094,6.0,0.393426409153098,4.0,1.0,-9.263,0.141670121891119,,2010,False,False,False
636,2010,Moldova,Former Socialist Bloc,SunStroke Project¾and,Run Away,,,10,52,Away,Away,0,1.0,1,2.88681751087003,0.0448275862068966,0.898348711205375,180.08771,0.0130983980829307,0.702074373358826,130.019,0.0413156238414179,11.0,0.0680425778580318,4.0,1.0,-5.834,0.78118820599018,5.4698245614,2010,False,False,True
637,2010,Netherlands,Western Europe,Sieneke,Ik ben verliefd (Sha-la-lie),,,14,29,Away,Away,0,2.0,0,1.35849032998471,0.0263157894736842,0.895331973908245,177.83392,0.0537529126042818,0.601451412465428,162.084,0.0488486670532945,4.0,0.0871847775221717,4.0,1.0,-4.268,0.834509971916352,,2010,False,False,False
638,2010,Poland,Former Socialist Bloc,Marcin Mrozi_ski,Legenda,,,13,44,Away,Away,0,1.0,1,2.64098924109098,0.0379310344827586,0.693899574215483,175.49016,0.0994727495262075,0.256280921261377,83.949,0.0658874663870471,4.0,0.0629610568769811,3.0,1.0,-7.581,0.446194246470376,,2010,False,False,False
639,2010,Portugal,Western Europe,Filipa Azevedo,Hˆ dias assim,,,4,89,Away,Away,0,1.0,0,4.37406533206695,0.0767241379310345,0.438155596273673,177.91955,0.889419593155359,0.353357254688175,131.953,0.0338772874949764,11.0,0.0628345564950388,4.0,1.0,-7.42,0.163472902836966,5.04321428571,2010,False,False,True
640,2010,Romania,Former Socialist Bloc,Paula Seling¾and¾Ovi,Playing with Fire,,,4,104,Away,Away,0,2.0,1,5.98143778683864,0.0943738656987296,0.810010990046602,182.89741,0.00225867508474893,0.64190799406896,122.042,0.0416594250884477,4.0,0.0408627220610685,4.0,0.0,-3.384,0.557749460102884,5.59684210526,2010,False,False,True
641,2010,Russia,Former Socialist Bloc,Peter Nalitch and Friends,Lost and Forgotten,,,7,74,Away,Away,0,1.0,1,3.78103991463671,0.0629310344827586,0.500567490790578,173.24363,0.106124953785506,0.566748456368193,97.652,0.0268223151277286,9.0,0.0978494655498809,3.0,0.0,-6.054,0.397708338281945,,2010,False,False,True
642,2010,Serbia,Former Yugoslavia,Milan Stankovi_,Ovo je Balkan,,,5,79,Away,Away,0,1.0,0,3.86649555705116,0.0681034482758621,0.738953821298909,191.13896,0.412814268451141,0.667024427930709,211.354,0.0936664835312413,10.0,0.903723441695412,4.0,1.0,-9.763,0.814591546650151,,2010,False,False,True
643,2010,Slovakia,Former Socialist Bloc,Kristina,Horehronie,,,16,24,Away,Away,0,1.0,0,1.34496708922883,0.021551724137931,0.915058988026135,182.17751,0.0512893972900014,0.729048298561849,120.009,0.0589807898157629,1.0,0.250638244623753,4.0,1.0,-5.413,0.826536622050637,,2010,False,False,False
644,2010,Slovenia,Former Yugoslavia,Ansambel _lindra¾and¾Kalamari,Narodnozabavni rock,,,16,6,Away,Away,0,2.0,0,0.832667532250233,0.00544464609800363,0.913209487553442,177.68444,0.0164557882258927,0.657474026343414,129.953,0.0425749981968357,9.0,0.0636219312126518,4.0,1.0,-3.223,0.687481711300848,,2010,False,False,False
645,2010,Sweden,Scandinavia,Anna Bergendahl,This Is My Life,,,11,62,Away,Home,0,2.0,1,3.71142721176281,0.0562613430127042,,,,,,,,,,,,,,2010,False,False,False
646,2010,Switzerland,Western Europe,Michael von der Heide,Il pleut de l'or,,,17,2,Away,Away,0,2.0,0,1.10115468725029,0.00181488203266788,,,,,,,,,,,,,,2010,False,False,False
647,2010,Turkey,Independent,maNga,We Could Be the Same,,,1,118,Away,Away,0,2.0,1,5.84537696310328,0.107078039927405,0.91100747035885,183.01342,0.0138818548668424,0.660554668833334,133.032,0.0440427418496012,2.0,0.0331756788431563,4.0,0.0,-4.891,0.565633631065887,5.59966666667,2010,True,True,True
648,2010,Ukraine,Former Socialist Bloc,Alyosha,Sweet People,,,7,77,Away,Away,0,2.0,1,3.78518550803743,0.0698729582577133,0.413793239029485,180.32281,0.606182518731939,0.661754927563259,119.954,0.0370641798489035,0.0,0.176192385649165,4.0,1.0,-6.866,0.208532159621971,5.60395604396,2010,False,False,True
